Preg_num,ID_num,UNIT,INF.SEX,PARITY,CONCEPTION_DATE,BIRTH_DATE,birth_mo,birth_day,birth_yr,dry.wt,SID,SAMPLE_DATE,Month,Year,Time,Days_past_conc,Takeover_Date,Tkov_Notes,takeover,biweek,EIA.Dilution,EIA.GC.dose,EIA.GC.ng.g,EIA.Assay,logEIA,unit_size,Rank_3,repro_state,rain30,mminT30,std_rain30,std_mminT30
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.081,11688,5/5/14,5,2014,11:48,44,4/22/08,Bubba = new male,none,6 weeks,80,22.93349144,1359.021715,Preg13,7.214520393,large,Low,1st_Trimester,86.5,9.107142857,-0.28718196,0.173502417
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.055,11747,5/15/14,5,2014,11:47,54,4/22/08,Bubba = new male,none,8 weeks,80,15.36743601,1341.158052,Preg13,7.201288738,large,Low,1st_Trimester,236.5,9.08,0.5612943,0.151085715
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.087,11850,6/3/14,6,2014,11:31,73,4/22/08,Bubba = new male,none,10 weeks,80,23.39892907,1290.975397,Preg15,7.163153333,large,Low,2nd_Trimester,367.5,8.916,1.3022969,0.015641642
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.045,11953,6/13/14,6,2014,10:45,83,4/22/08,Bubba = new male,none,12 weeks,80,8.725126939,930.6802068,Preg15,6.835915724,large,Low,2nd_Trimester,304.5,8.914285714,0.945936871,0.01422585
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.06,11576,4/24/14,4,2014,1:05,33,4/22/08,Bubba = new male,none,6 weeks,80,12.0909318,967.2745441,Preg20B,6.874482368,large,Low,1st_Trimester,29.5,9.159259259,-0.609602938,0.216544232
Preg_39,ID_31,R,F,multi,4/27/10,10/26/10,10,26,10,0.073,3729,5/14/10,5,2010,1462.365278,17,1/31/06,Leba = new male,none,4 weeks,80,20.74337121,1363.947696,Preg7,7.218138492,medium,High,1st_Trimester,56.1,10.07,-0.459139815,0.968705423
Preg_40,ID_32,R,M,multi,2/25/10,8/26/10,8,26,10,0.076,3484,4/1/10,4,2010,1462.414583,35,1/31/06,Leba = new male,none,6 weeks,80,22.91948623,1447.546499,Preg17,7.277625333,medium,Low,1st_Trimester,60.5,8.712,-0.434251178,-0.152837571
Preg_40,ID_32,R,M,multi,2/25/10,8/26/10,8,26,10,0.056,3727,5/14/10,5,2010,1462.363889,78,1/31/06,Leba = new male,none,12 weeks,80,31.89292286,2733.679102,Preg7,7.913403637,medium,Low,2nd_Trimester,56.1,10.07,-0.459139815,0.968705423
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.059,11822,6/2/14,6,2014,11:38,1,2/18/11,Quasi = new male,none,-2 weeks,80,11.35870111,924.0977174,Preg13,6.828817821,medium,High,1st_Trimester,367.5,8.884,1.3022969,-0.01078647
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.031,11924,6/9/14,6,2014,11:21,8,2/18/11,Quasi = new male,none,2 weeks,80,4.990377755,772.7036524,Preg20B,6.649895602,medium,High,1st_Trimester,309.5,8.978571429,0.974219413,0.067318039
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.046,2020,2/23/09,2,2009,1462.413194,16,2/18/11,Quasi = new male,6mo+,2 weeks,80,7.748724557,808.5625625,Preg17,6.695258057,medium,High,1st_Trimester,0.5,10.22307692,-0.773641682,1.095128359
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.063,2032,2/25/09,2,2009,1462.338889,18,2/18/11,Quasi = new male,6mo+,4 weeks,80,19.70552744,1501.373519,Preg18,7.314135647,medium,High,1st_Trimester,0.5,10.48076923,-0.773641682,1.307950896
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.078,2079,3/6/09,3,2009,1462.395833,27,2/18/11,Quasi = new male,6mo+,4 weeks,80,12.70058073,781.5741985,Preg18,6.661310089,medium,High,1st_Trimester,0.6,8.911111111,-0.773076031,0.011604014
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.08,2126,3/13/09,3,2009,1462.373611,34,2/18/11,Quasi = new male,6mo+,6 weeks,80,13.16525162,789.9150969,Preg18,6.671925467,medium,High,1st_Trimester,1.3,9.155172414,-0.769116475,0.213168995
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.048,2239,4/4/09,4,2009,1462.35,56,2/18/11,Quasi = new male,6mo+,8 weeks,80,13.11599319,1311.599319,Preg18,7.179002526,medium,High,1st_Trimester,38.7,9.166666667,-0.557563061,0.222661851
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.066,2315,4/9/09,4,2009,1462.417361,61,2/18/11,Quasi = new male,6mo+,8 weeks,80,21.36493213,1553.813246,Preg18,7.348467347,medium,High,1st_Trimester,38.1,9.262962963,-0.560956966,0.302190891
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.061,2371,4/14/09,4,2009,1462.389583,66,2/18/11,Quasi = new male,6mo+,10 weeks,80,9.813505443,772.2102644,Preg19B,6.649256876,medium,High,2nd_Trimester,44.9,9.255555556,-0.522492709,0.296073273
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.052,2397,4/16/09,4,2009,1462.355556,68,2/18/11,Quasi = new male,6mo+,10 weeks,80,12.37648195,952.037073,Preg19B,6.858603976,medium,High,2nd_Trimester,44.9,9.359259259,-0.522492709,0.381719931
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.036,2429,4/27/09,4,2009,1462.345139,79,2/18/11,Quasi = new male,6mo+,12 weeks,80,7.548163992,1006.421866,Preg19B,6.914156613,medium,High,2nd_Trimester,8.9,9.48,-0.726127011,0.481437112
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.042,2506,5/11/09,5,2009,1462.353472,93,2/18/11,Quasi = new male,6mo+,14 weeks,80,5.178553974,591.8347399,Preg19B,6.38322744,medium,High,2nd_Trimester,1.3,10.35769231,-0.769116475,1.206304314
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.069,2185,3/25/09,3,2009,1462.375,46,2/18/11,Quasi = new male,6mo+,6 weeks,80,16.32687791,1135.782811,Preg2,7.035077394,medium,High,1st_Trimester,31.8,9.35,-0.596592969,0.374072908
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.092,2260,4/5/09,4,2009,1462.4375,57,2/18/11,Quasi = new male,6mo+,8 weeks,80,22.92807415,1196.247347,Preg2,7.086944725,medium,High,1st_Trimester,38.7,9.162962963,-0.557563061,0.219603042
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.092,2265,4/6/09,4,2009,1462.352778,58,2/18/11,Quasi = new male,6mo+,8 weeks,80,27.03642837,1410.596263,Preg2,7.251767776,medium,High,1st_Trimester,38.7,9.151851852,-0.557563061,0.210426614
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.091,2030,2/24/09,2,2009,1462.353472,17,2/18/11,Quasi = new male,6mo+,4 weeks,80,8.409071389,443.5554139,Preg4B,6.094822741,medium,High,1st_Trimester,0.5,10.33846154,-0.773641682,1.190422035
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.085,2007,2/20/09,2,2009,1462.443056,13,2/18/11,Quasi = new male,6mo+,2 weeks,80,9.663182791,545.6856164,Preg7,6.302043016,medium,High,1st_Trimester,0.5,9.957692308,-0.773641682,0.875952916
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.108,10223,10/12/13,10,2013,9:05,108,2/18/11,Quasi = new male,none,16 weeks,80,21.47747038,954.5542391,Preg10,6.861244466,medium,High,2nd_Trimester,233.8,7.495652174,0.546021727,-1.15739308
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.037,10531,11/11/13,11,2013,9:02,138,2/18/11,Quasi = new male,none,20 weeks,80,6.685348934,867.2885104,Preg10,6.76537169,medium,High,3rd_Trimester,33.1,7.096666667,-0.589239508,-1.48690663
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.072,10809,12/13/13,12,2013,10:45,170,2/18/11,Quasi = new male,none,24 weeks,80,22.28776819,1485.851213,Preg10,7.303743094,medium,High,3rd_Trimester,44.3,6.281481481,-0.525886614,-2.160150543
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.073,10383,11/1/13,11,2013,8:41,128,2/18/11,Quasi = new male,none,18 weeks,80,14.01224849,921.3533252,Preg5B,6.825843595,medium,High,3rd_Trimester,105.3,7.161538462,-0.180839602,-1.433330409
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.07,9835,8/22/13,8,2013,11:44,57,2/18/11,Quasi = new male,none,8 weeks,80,18.99578867,1302.568366,Preg9B,7.172093261,medium,High,1st_Trimester,485.9,7.992592593,1.972027494,-0.746980676
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.057,9926,9/2/13,9,2013,10:45,68,2/18/11,Quasi = new male,none,10 weeks,80,10.99385082,925.7979637,Preg9B,6.830656029,medium,High,2nd_Trimester,339.2,8.044444444,1.142217712,-0.704157347
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.078,10113,10/1/13,10,2013,9:36,97,2/18/11,Quasi = new male,none,14 weeks,80,29.24535561,1799.714191,Preg9B,7.495383148,medium,High,2nd_Trimester,301.5,7.819230769,0.928967346,-0.890156478
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.071,11336,3/24/14,3,2014,10:05,5,2/18/11,Quasi = new male,none,2 weeks,80,34.28503454,2317.86149,Preg12,7.748400268,medium,Low,1st_Trimester,87.4,8.264285714,-0.282091102,-0.522595171
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.062,11427,4/2/14,4,2014,11:30,14,2/18/11,Quasi = new male,none,2 weeks,80,13.00013121,1006.461771,Preg12,6.914196262,medium,Low,1st_Trimester,81.8,8.372413793,-0.313767549,-0.433294516
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.062,11465,4/7/14,4,2014,11:17,19,2/18/11,Quasi = new male,none,4 weeks,80,11.85004794,917.423066,Preg12,6.821568725,medium,Low,1st_Trimester,53.2,8.551724138,-0.475543689,-0.285205958
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.056,11521,4/15/14,4,2014,10:26,27,2/18/11,Quasi = new male,none,4 weeks,80,12.70796225,1089.253907,Preg13,6.993248252,medium,Low,1st_Trimester,30.7,8.975862069,-0.602815128,0.065080437
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.084,11625,5/1/14,5,2014,11:46,43,2/18/11,Quasi = new male,none,6 weeks,80,27.43708613,1567.833493,Preg13,7.357450005,medium,Low,1st_Trimester,86.5,9.103448276,-0.28718196,0.170451142
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.033,11776,5/19/14,5,2014,12:20,61,2/18/11,Quasi = new male,none,8 weeks,80,13.04352129,1897.239461,Preg13,7.548155193,medium,Low,1st_Trimester,295,9.008,0.892200041,0.091622463
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.028,11811,5/26/14,5,2014,11:30,68,2/18/11,Quasi = new male,none,10 weeks,80,9.324540883,1598.492723,Preg13,7.376816416,medium,Low,2nd_Trimester,375.5,8.859259259,1.347548967,-0.031219316
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.036,11847,6/3/14,6,2014,9:55,76,2/18/11,Quasi = new male,none,10 weeks,80,33.15575127,4420.766836,Preg15,8.394068452,medium,Low,2nd_Trimester,367.5,8.916,1.3022969,0.015641642
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.058,11555,4/23/14,4,2014,10:26,35,2/18/11,Quasi = new male,none,6 weeks,80,17.4505658,1444.184756,Preg20B,7.275300259,medium,Low,1st_Trimester,26.5,9.144444444,-0.626572464,0.204308995
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.079,11700,5/11/14,5,2014,10:15,53,2/18/11,Quasi = new male,none,8 weeks,80,16.13359324,980.2689565,Preg20B,6.887826979,medium,Low,1st_Trimester,203.5,8.94,0.374629523,0.035462726
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.097,11930,6/10/14,6,2014,11:30,83,2/18/11,Quasi = new male,none,12 weeks,80,25.03752052,1238.970087,Preg20B,7.122035738,medium,Low,2nd_Trimester,292.5,8.932142857,0.87805877,0.02897368
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.1,11550,4/22/14,4,2014,9:57,12,2/18/11,Quasi = new male,none,2 weeks,80,21.6630813,1039.827902,Preg13,6.9468105,medium,Low,1st_Trimester,26.5,9.148148148,-0.626572464,0.207367805
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.082,11611,5/1/14,5,2014,10:58,21,2/18/11,Quasi = new male,none,4 weeks,80,23.29056885,1363.350372,Preg13,7.217700458,medium,Low,1st_Trimester,86.5,9.103448276,-0.28718196,0.170451142
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.039,11753,5/15/14,5,2014,12:20,35,2/18/11,Quasi = new male,none,6 weeks,80,16.58736899,2041.522337,Preg13,7.621451052,medium,Low,1st_Trimester,236.5,9.08,0.5612943,0.151085715
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.042,11779,5/19/14,5,2014,12:34,39,2/18/11,Quasi = new male,none,6 weeks,80,24.00377237,2743.288271,Preg13,7.916912579,medium,Low,1st_Trimester,295,9.008,0.892200041,0.091622463
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.091,11807,5/26/14,5,2014,10:14,46,2/18/11,Quasi = new male,none,6 weeks,80,21.87340116,1153.76182,Preg13,7.050783031,medium,Low,1st_Trimester,375.5,8.859259259,1.347548967,-0.031219316
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.055,11819,6/2/14,6,2014,11:30,53,2/18/11,Quasi = new male,none,8 weeks,80,28.0858368,2451.127576,Preg13,7.804303433,medium,Low,1st_Trimester,367.5,8.884,1.3022969,-0.01078647
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.032,11926,6/9/14,6,2014,11:35,60,2/18/11,Quasi = new male,none,8 weeks,80,17.49682292,2624.523438,Preg15,7.872654611,medium,Low,1st_Trimester,309.5,8.978571429,0.974219413,0.067318039
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.14,11533,4/16/14,4,2014,8:15,6,2/18/11,Quasi = new male,none,2 weeks,80,12.74488676,436.9675462,Preg3,6.079858927,medium,Low,1st_Trimester,30.7,9.05862069,-0.602815128,0.133429002
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.046,11466,4/7/14,4,2014,11:37,3,2/18/11,Quasi = new male,none,2 weeks,80,6.483983854,676.5896195,Preg12,6.517064914,medium,Low,1st_Trimester,53.2,8.551724138,-0.475543689,-0.285205958
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.067,11514,4/15/14,4,2014,10:16,11,2/18/11,Quasi = new male,none,2 weeks,80,12.54119015,898.4733243,Preg13,6.800697017,medium,Low,1st_Trimester,30.7,8.975862069,-0.602815128,0.065080437
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.093,11548,4/22/14,4,2014,9:56,18,2/18/11,Quasi = new male,none,4 weeks,80,25.60057403,1321.31995,Preg13,7.186386478,medium,Low,1st_Trimester,26.5,9.148148148,-0.626572464,0.207367805
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.085,11616,5/1/14,5,2014,11:11,27,2/18/11,Quasi = new male,none,4 weeks,80,6.797032013,383.832396,Preg13,5.950205989,medium,Low,1st_Trimester,86.5,9.103448276,-0.28718196,0.170451142
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.047,11702,5/11/14,5,2014,10:20,37,2/18/11,Quasi = new male,none,6 weeks,80,9.349492514,954.8417887,Preg13,6.86154566,medium,Low,1st_Trimester,203.5,8.94,0.374629523,0.035462726
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.044,11778,5/19/14,5,2014,12:33,45,2/18/11,Quasi = new male,none,6 weeks,80,14.53931111,1586.106666,Preg13,7.369037655,medium,Low,1st_Trimester,295,9.008,0.892200041,0.091622463
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.035,11813,5/27/14,5,2014,10:05,53,2/18/11,Quasi = new male,none,8 weeks,80,8.678150488,1190.146353,Preg13,7.081831564,medium,Low,1st_Trimester,376.5,8.796296296,1.353205475,-0.083219073
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.064,11823,6/2/14,6,2014,11:36,59,2/18/11,Quasi = new male,none,8 weeks,80,12.29600938,922.2007031,Preg13,6.826762882,medium,Low,1st_Trimester,367.5,8.884,1.3022969,-0.01078647
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.038,11923,6/9/14,6,2014,11:20,66,2/18/11,Quasi = new male,none,10 weeks,80,9.488914027,1198.599667,Preg3,7.08890921,medium,Low,2nd_Trimester,309.5,8.978571429,0.974219413,0.067318039
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.043,3942,6/26/10,6,2010,1462.433333,70,4/16/06,Zeus = new male,none,10 weeks,80,12.3452524,1378.074687,Preg20B,7.22844265,medium,High,2nd_Trimester,354.5,9.119354839,1.228762291,0.18358803
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.051,3791,5/21/10,5,2010,1462.40625,34,4/16/06,Zeus = new male,none,6 weeks,80,30.08038047,2831.094632,Preg5B,7.948418712,medium,High,1st_Trimester,50.1,10.48636364,-0.493078865,1.312571199
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.09,4001,7/28/10,7,2010,1462.411111,102,4/16/06,Zeus = new male,none,14 weeks,80,7.443358023,396.9790946,Preg6,5.983883621,medium,High,2nd_Trimester,379.9,7.8,1.372437604,-0.906038756
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.066,10204,10/11/13,10,2013,10:38,147,4/16/06,Zeus = new male,none,20 weeks,80,11.72842175,852.9761271,Preg10,6.74873156,large,High,3rd_Trimester,232.2,7.513636364,0.536971314,-1.142540325
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.051,10445,11/2/13,11,2013,10:43,169,4/16/06,Zeus = new male,none,24 weeks,80,9.01080578,848.0758382,Preg10,6.742970064,large,High,3rd_Trimester,103.9,7.142307692,-0.188758714,-1.449212689
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.036,10330,10/21/13,10,2013,8:27,157,4/16/06,Zeus = new male,none,22 weeks,80,9.845639363,1312.751915,Preg5B,7.179880911,large,High,3rd_Trimester,148.3,7.345833333,0.062390259,-1.281125239
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.035,10207,10/11/13,10,2013,10:44,157,4/16/06,Zeus = new male,none,22 weeks,80,5.521365739,757.2158728,Preg10,6.629648382,large,High,3rd_Trimester,232.2,7.513636364,0.536971314,-1.142540325
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.029,10328,10/21/13,10,2013,8:22,167,4/16/06,Zeus = new male,none,24 weeks,80,6.027489497,997.6534339,Preg5B,6.905405955,large,High,3rd_Trimester,148.3,7.345833333,0.062390259,-1.281125239
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.043,10438,11/2/13,11,2013,8:36,179,4/16/06,Zeus = new male,none,24 weeks,80,13.8234095,1543.07827,Preg5B,7.341534577,large,High,3rd_Trimester,103.9,7.142307692,-0.188758714,-1.449212689
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.055,10198,10/11/13,10,2013,10:28,176,4/16/06,Zeus = new male,none,24 weeks,80,9.414190791,821.6021054,Preg20B,6.711256221,large,Low,3rd_Trimester,232.2,7.513636364,0.536971314,-1.142540325